Местное время,meteostation,T,Po,Ff,Тип выезда
2018-01-28,Оханск,-12.3375,761.9875,5.75,Пожар 
2018-01-28,Пермь,-10.925,760.7,5.25,Пожар 
2018-01-28,Усть-Черная ,-11.4125,752.375,3.5,0
2018-01-28,Чайковский,-12.3,770.5375,3.75,0
2018-01-28,Чердынь,-11.2625,751.4375,5.125,0
2018-01-28,Чермоз,-11.2875,763.425,5.0,Пожар 
2018-01-28,Чернушка,-14.3375,768.1625,5.5,0
2018-01-29,Березники,-11.7375,755.875,3.875,Пожар 
2018-01-29,Бисер,-14.3,729.4875,4.375,0
2018-01-29,Верещагино,-12.75,750.4625,4.875,0
2018-01-29,Гайны,-12.0,751.675,3.0,0
2018-01-29,Губаха,-12.6125,746.425,1.625,0
2018-01-29,Добрянка,-11.5625,759.15,2.75,0
2018-01-29,Коса,-11.9625,753.3625,2.875,0
2018-01-29,Кочево,-11.7125,753.95,2.625,0
2018-01-29,Кудымкар,-12.0125,754.4,2.25,0
2018-01-29,Кунгур,-12.38,761.64,4.8,Пожар 
2018-01-29,Лысьва,-12.7,753.55,3.875,0
2018-01-29,Ножовка,-12.175,763.3375,3.0,0
2018-01-29,Октябрьский,-13.4625,745.3875,4.5,0
2018-01-29,Оса,-12.325,766.7375,3.125,0
2018-01-29,Оханск,-12.6875,759.0625,3.875,0
2018-01-29,Пермь,-11.7875,758.225,3.375,Пожар 
2018-01-29,Усть-Черная ,-11.6,751.975,2.125,0
2018-01-29,Чайковский,-11.75,766.575,3.0,0
2018-01-29,Чердынь,-12.425,751.6875,3.25,0
2018-01-29,Чермоз,-12.133333333333333,761.75,3.5,0
2018-01-29,Чернушка,-13.775,763.775,5.125,0
2018-01-30,Березники,-13.171428571428573,754.6142857142858,4.571428571428571,0
2018-01-30,Бисер,-14.8875,729.75,2.875,0
2018-01-30,Верещагино,-12.9875,748.075,5.625,Пожар 
2018-01-30,Гайны,-13.0125,748.4625,4.0,0
2018-01-30,Губаха,-12.914285714285716,745.6857142857143,2.2857142857142856,0
2018-01-30,Добрянка,-12.714285714285714,757.7142857142857,4.0,Пожар 
2018-01-30,Коса,-13.6,750.8142857142857,4.857142857142857,0
2018-01-30,Кочево,-13.328571428571427,751.1999999999999,3.7142857142857135,0
2018-01-30,Кудымкар,-13.0625,751.9125,2.75,Пожар 
2018-01-30,Кунгур,-11.414285714285716,760.4857142857143,3.142857142857143,0
2018-01-30,Лысьва,-11.828571428571427,752.8571428571429,3.7142857142857135,0
2018-01-30,Ножовка,-12.0375,760.75,2.75,0
2018-01-30,Октябрьский,-10.385714285714286,743.7142857142857,2.857142857142857,0
2018-01-30,Оса,-13.171428571428573,764.7142857142857,2.571428571428572,0
2018-01-30,Оханск,-13.225,756.8874999999999,3.75,0
2018-01-30,Пермь,-12.4375,756.525,4.375,Пожар 
2018-01-30,Усть-Черная ,-12.614285714285714,748.3142857142857,2.7142857142857144,0
2018-01-30,Чайковский,-11.185714285714283,763.6428571428571,3.7142857142857135,0
2018-01-30,Чердынь,-14.6,749.625,4.75,0
2018-01-30,Чермоз,-14.757142857142856,760.3571428571429,2.857142857142857,0
2018-01-30,Чернушка,-15.2875,761.1750000000001,2.125,Пожар 
2018-01-31,Березники,-9.2125,750.025,3.375,Пожар 
2018-01-31,Бисер,-13.0625,724.9,1.75,Пожар 
2018-01-31,Верещагино,-11.5,742.5875,3.5,0
2018-01-31,Гайны,-10.9875,745.7375,3.125,0
2018-01-31,Губаха,-10.5375,740.6125,1.375,0
2018-01-31,Добрянка,-9.75,752.0125,1.875,Пожар 
2018-01-31,Коса,-10.375,747.45,3.375,0
2018-01-31,Кочево,-10.825,747.5625,2.625,0
2018-01-31,Кудымкар,-11.475,747.7375,1.875,0
2018-01-31,Кунгур,-15.175,753.15,0.875,0
2018-01-31,Лысьва,-9.45,746.4875,1.75,0
2018-01-31,Ножовка,-11.2625,753.3875,1.625,0
2018-01-31,Октябрьский,-11.1875,735.2125,2.0,0
2018-01-31,Оса,-12.714285714285714,757.657142857143,1.0,0
2018-01-31,Оханск,-10.2375,750.4625,2.0,0
2018-01-31,Пермь,-9.8,750.425,2.5,Пожар 
2018-01-31,Усть-Черная ,-10.8625,745.475,2.0,0
2018-01-31,Чайковский,-10.425,756.0,1.25,0
2018-01-31,Чердынь,-11.0375,746.5999999999999,3.125,0
2018-01-31,Чермоз,-10.95,755.0875,1.625,0
2018-01-31,Чернушка,-16.95,752.625,1.25,0
2018-02-01,Березники,-12.875,746.4,1.625,0
2018-02-01,Бисер,-19.225,719.95,2.0,0
2018-02-01,Верещагино,-16.0625,739.425,2.5,0
2018-02-01,Гайны,-18.075,743.85,2.125,0
2018-02-01,Губаха,-17.375,736.4625,0.625,0
2018-02-01,Добрянка,-14.3625,748.375,1.75,0
2018-02-01,Коса,-15.7625,745.0125,1.375,0
2018-02-01,Кочево,-20.075,745.2625,0.875,0
2018-02-01,Кудымкар,-20.375,744.8625,1.25,0
2018-02-01,Кунгур,-19.414285714285715,748.9,0.7142857142857143,Пожар 
2018-02-01,Лысьва,-14.35,742.175,1.625,0
2018-02-01,Ножовка,-17.25,750.3,0.625,0
2018-02-01,Октябрьский,-16.1375,731.1375,1.125,0
2018-02-01,Оса,-20.55,754.2666666666668,0.5,0
2018-02-01,Оханск,-17.9,747.1,1.125,0
2018-02-01,Пермь,-15.1375,746.75,2.0,Пожар 
2018-02-01,Усть-Черная ,-20.7875,744.8625,0.25,0
2018-02-01,Чайковский,-16.45,753.2375,0.75,0
2018-02-01,Чердынь,-13.8,743.525,1.625,0
2018-02-01,Чермоз,-15.6,751.6125,1.5,0
2018-02-01,Чернушка,-19.7875,749.15,1.25,0
2018-02-02,Березники,-18.325,750.7625,1.25,Пожар 
2018-02-02,Бисер,-17.375,723.4875,0.75,0
2018-02-02,Верещагино,-15.4125,744.3875,1.75,Пожар 
2018-02-02,Гайны,-20.575,747.7625,1.5,0
2018-02-02,Губаха,-21.2,740.6125,0.125,0
2018-02-02,Добрянка,-17.8,752.975,0.625,0
2018-02-02,Коса,-18.8875,749.1,2.125,0
2018-02-02,Кочево,-21.2,749.65,0.875,0
2018-02-02,Кудымкар,-21.7625,749.55,1.0,0
2018-02-02,Кунгур,-12.8625,753.7125,0.125,Пожар 
2018-02-02,Лысьва,-14.15,746.425,0.0,0
2018-02-02,Ножовка,-13.0125,755.375,0.25,0
2018-02-02,Октябрьский,-10.475,735.9125,0.625,0
2018-02-02,Оса,-13.042857142857144,758.5428571428572,0.1428571428571428,Пожар 
2018-02-02,Оханск,-15.1375,752.1125,0.375,0
2018-02-02,Пермь,-14.425,751.375,0.5,Пожар 
2018-02-02,Усть-Черная ,-24.0875,748.8375,0.625,0
2018-02-02,Чайковский,-11.4625,758.5625,0.25,0
2018-02-02,Чердынь,-19.625,747.425,2.5,0
2018-02-02,Чермоз,-21.6875,756.375,0.0,0
2018-02-02,Чернушка,-10.0,753.9,0.875,0
2018-02-03,Березники,-10.475,752.0875,3.375,0
2018-02-03,Бисер,-11.1125,726.625,1.75,0
2018-02-03,Верещагино,-9.525,745.8125,4.125,0
2018-02-03,Гайны,-13.525,747.575,3.375,0
2018-02-03,Губаха,-10.5,742.7875,1.125,Пожар 
2018-02-03,Добрянка,-8.7,754.775,2.125,Пожар 
2018-02-03,Коса,-12.5125,749.4125,3.75,0
2018-02-03,Кочево,-12.8375,749.6875,2.625,0
2018-02-03,Кудымкар,-11.7,750.1,2.125,0
2018-02-03,Кунгур,-7.3,756.6375,2.0,Пожар 
2018-02-03,Лысьва,-8.05,749.225,2.125,0
2018-02-03,Ножовка,-7.800000000000001,757.5875,1.75,0
2018-02-03,Октябрьский,-8.0625,739.625,2.25,0
2018-02-03,Оса,-6.8500000000000005,761.2333333333332,3.333333333333333,0
2018-02-03,Оханск,-8.925,753.9625,2.875,0
2018-02-03,Пермь,-8.3,753.5625,2.875,Пожар 
2018-02-03,Усть-Черная ,-15.175,747.2125,2.5,0
2018-02-03,Чайковский,-7.2625,760.5,2.25,0
2018-02-03,Чердынь,-13.8375,748.375,3.0,0
2018-02-03,Чермоз,-9.625,757.525,2.375,0
2018-02-03,Чернушка,-8.075,757.3125,3.125,0
2018-02-04,Березники,-5.685714285714285,750.842857142857,6.428571428571429,0
2018-02-04,Бисер,-8.4125,726.775,4.0,0
2018-02-04,Верещагино,-5.8625,744.3375,6.0,0
2018-02-04,Гайны,-4.875,744.0875,5.5,0
2018-02-04,Губаха,-6.4875,742.025,2.625,0
2018-02-04,Добрянка,-5.571428571428571,754.1,4.285714285714286,Пожар 
2018-02-04,Коса,-5.057142857142857,746.6857142857143,6.0,0
2018-02-04,Кочево,-4.7,747.0857142857143,5.285714285714286,0
2018-02-04,Кудымкар,-4.975,747.8125,4.375,0
2018-02-04,Кунгур,-5.3625,756.725,4.5,Пожар 
2018-02-04,Лысьва,-6.242857142857143,749.3571428571429,4.285714285714286,0
2018-02-04,Ножовка,-5.375,756.875,3.25,0
2018-02-04,Октябрьский,-6.814285714285715,740.5428571428572,3.4285714285714284,0
2018-02-04,Оса,-5.1000000000000005,760.7857142857143,4.714285714285714,0
2018-02-04,Оханск,-5.8375,753.075,5.25,0
2018-02-04,Пермь,-5.5,752.8875,5.0,Пожар 
2018-02-04,Усть-Черная ,-4.628571428571428,743.7714285714285,3.4285714285714284,0
2018-02-04,Чайковский,-4.757142857142857,759.7428571428571,4.285714285714286,0
2018-02-04,Чердынь,-5.925,745.6,6.0,0
2018-02-04,Чермоз,-5.225,756.25,5.875,0
2018-02-04,Чернушка,-5.8625,757.5250000000001,5.875,0
2018-02-05,Березники,-4.0625,749.525,4.875,Пожар 
2018-02-05,Бисер,-6.425,725.8125,3.75,0
2018-02-05,Верещагино,-5.6125,742.8375,6.25,Пожар 
2018-02-05,Гайны,-4.2125,744.025,4.5,0
2018-02-05,Губаха,-4.7125,740.9625,2.5,0
2018-02-05,Добрянка,-4.3,752.4250000000001,4.625,Пожар 
2018-02-05,Коса,-4.0125,745.975,5.0,0
2018-02-05,Кочево,-4.0125,746.1375,4.5,0
2018-02-05,Кудымкар,-4.525,746.825,4.25,0
2018-02-05,Кунгур,-4.3,755.325,4.625,0
2018-02-05,Лысьва,-4.4,747.85,4.0,0
2018-02-05,Ножовка,-5.8125,755.15,3.375,0
2018-02-05,Октябрьский,-5.6,738.975,3.25,0
2018-02-05,Оса,-5.1000000000000005,759.3833333333333,5.166666666666667,0
2018-02-05,Оханск,-5.5625,751.6,5.0,Пожар 
2018-02-05,Пермь,-4.7125,751.475,5.75,Пожар 
2018-02-05,Усть-Черная ,-3.375,743.625,2.5,0
2018-02-05,Чайковский,-4.9875,757.2625,4.375,0
2018-02-05,Чердынь,-4.5375,745.25,5.0,0
2018-02-05,Чермоз,-4.1125,754.875,5.875,0
2018-02-05,Чернушка,-6.0,756.1125,5.625,Пожар 
2018-02-06,Березники,-3.875,758.4125,3.0,0
2018-02-06,Бисер,-6.3125,732.8,2.125,0
2018-02-06,Верещагино,-5.7875,751.5875,3.125,0
2018-02-06,Гайны,-5.2,754.975,2.25,0
2018-02-06,Губаха,-4.3,748.8125,1.125,0
2018-02-06,Добрянка,-4.185714285714285,760.0428571428572,1.8571428571428568,0
2018-02-06,Коса,-4.5125,756.375,2.875,0
2018-02-06,Кочево,-4.9375,756.6125,2.25,0
2018-02-06,Кудымкар,-5.0125,756.45,2.25,0
2018-02-06,Кунгур,-3.9,762.025,2.0,0
2018-02-06,Лысьва,-3.65,754.875,2.875,Пожар 
2018-02-06,Ножовка,-5.225,762.7875,2.125,0
2018-02-06,Октябрьский,-3.7125,744.95,2.5,0
2018-02-06,Оса,-4.475,766.3,2.375,0
2018-02-06,Оханск,-5.1,759.425,3.0,0
2018-02-06,Пермь,-4.1125,759.1125,2.75,Пожар 
2018-02-06,Усть-Черная ,-5.475,755.475,1.0,0
2018-02-06,Чайковский,-5.05,765.5125,2.5,0
2018-02-06,Чердынь,-5.175,755.2125,2.5,0
2018-02-06,Чермоз,-4.2875,763.5375,2.375,0
2018-02-06,Чернушка,-4.3875,762.3875,3.75,0
2018-02-07,Березники,-4.225,765.5,3.0,0
2018-02-07,Бисер,-6.05,739.375,2.125,0
2018-02-07,Верещагино,-6.3,759.3375,3.75,Пожар 
2018-02-07,Гайны,-6.025,761.7875,2.625,0
2018-02-07,Губаха,-4.25,755.775,1.25,0
2018-02-07,Добрянка,-5.233333333333333,768.9666666666667,2.0,0
2018-02-07,Коса,-5.5375000000000005,763.425,2.875,0
2018-02-07,Кочево,-5.8875,763.7875,2.625,0
2018-02-07,Кудымкар,-5.7125,763.9625,1.875,0
2018-02-07,Кунгур,-3.7375,769.4125,2.625,0
2018-02-07,Лысьва,-3.3,761.9625,2.625,0
2018-02-07,Ножовка,-5.9375,770.75,1.875,0
2018-02-07,Октябрьский,-4.375,752.025,2.0,0
2018-02-07,Оса,-5.6625,774.225,2.5,0
2018-02-07,Оханск,-5.575,767.2625,2.875,0
2018-02-07,Пермь,-4.725,766.675,2.375,Пожар 
2018-02-07,Усть-Черная ,-6.8125,762.0125,2.25,0
2018-02-07,Чайковский,-5.675,773.775,2.25,0
2018-02-07,Чердынь,-5.7125,761.9375,2.75,0
2018-02-07,Чермоз,-5.625,771.075,1.125,0
2018-02-07,Чернушка,-5.0125,770.075,2.875,0
2018-02-08,Березники,-9.0,766.4125,1.625,0
2018-02-08,Бисер,-10.5625,739.7625,1.0,Пожар 
2018-02-08,Верещагино,-9.275,759.4875,2.625,Пожар 
2018-02-08,Гайны,-10.275,762.9125,2.75,0
2018-02-08,Губаха,-10.9125,756.4,0.25,0
2018-02-08,Добрянка,-10.075,768.55,1.0,0
2018-02-08,Коса,-10.3875,764.475,2.25,0
2018-02-08,Кочево,-11.3125,764.7875,1.125,0
2018-02-08,Кудымкар,-10.7875,764.6875,1.25,Пожар 
2018-02-08,Кунгур,-9.5875,769.4625,0.375,0
2018-02-08,Лысьва,-6.8375,762.275,1.0,Пожар 
2018-02-08,Ножовка,-9.0,770.5375,1.375,0
2018-02-08,Октябрьский,-8.4,751.575,1.625,0
2018-02-08,Оса,-11.6375,774.2125,0.875,0
2018-02-08,Оханск,-9.0625,767.4,1.0,0
2018-02-08,Пермь,-8.9,766.9875,1.75,Пожар 
2018-02-08,Усть-Черная ,-11.25,763.3,1.25,0
2018-02-08,Чайковский,-7.7625,773.35,1.0,0
2018-02-08,Чердынь,-10.5375,763.1125,2.375,0
2018-02-08,Чермоз,-12.0,771.725,0.5,0
2018-02-08,Чернушка,-12.5125,769.6625,1.0,0
2018-02-09,Березники,-11.325,763.0125,1.625,Пожар 
2018-02-09,Бисер,-12.575,736.15,1.0,0
2018-02-09,Верещагино,-10.1625,756.5625,2.0,Пожар 
2018-02-09,Гайны,-11.0625,760.0375,1.875,0
2018-02-09,Губаха,-14.65,753.0,0.0,0
2018-02-09,Добрянка,-11.5125,765.2625,1.375,0
2018-02-09,Коса,-11.175,761.35,1.625,0
2018-02-09,Кочево,-12.2375,761.8125,1.125,0
2018-02-09,Кудымкар,-11.275,761.5875,1.0,0
2018-02-09,Кунгур,-15.225,766.5125,0.25,0
2018-02-09,Лысьва,-9.7375,759.0375,1.125,0
2018-02-09,Ножовка,-11.6375,767.675,1.125,0
2018-02-09,Октябрьский,-12.425,748.6,1.25,0
2018-02-09,Оса,-14.9875,771.2125,0.625,0
2018-02-09,Оханск,-11.075,764.35,1.25,0
2018-02-09,Пермь,-10.85,763.8,1.375,0
2018-02-09,Усть-Черная ,-11.1125,761.025,0.75,0
2018-02-09,Чайковский,-10.6125,770.6625,0.5,0
2018-02-09,Чердынь,-12.2625,759.675,2.0,0
2018-02-09,Чермоз,-14.65,768.5,0.125,0
2018-02-09,Чернушка,-16.225,766.75,0.75,0
2018-02-10,Березники,-14.475,760.8125,0.375,Пожар 
2018-02-10,Бисер,-13.175,733.0125,1.125,0
2018-02-10,Верещагино,-11.2125,754.3375,1.125,0
2018-02-10,Гайны,-14.175,758.625,1.0,0
2018-02-10,Губаха,-16.1125,750.35,0.25,0
2018-02-10,Добрянка,-15.8875,762.8625,0.375,0
2018-02-10,Коса,-14.75,759.7875,0.5,0
2018-02-10,Кочево,-15.0875,760.2,0.375,0
2018-02-10,Кудымкар,-16.2375,759.85,0.375,0
2018-02-10,Кунгур,-18.2625,763.475,0.375,Пожар 
2018-02-10,Лысьва,-15.0375,756.025,0.25,0
2018-02-10,Ножовка,-15.9625,764.9375,0.5,0
2018-02-10,Октябрьский,-12.4125,744.5625,1.75,0
2018-02-10,Оса,-19.3375,768.5,0.375,0
2018-02-10,Оханск,-14.75,761.825,1.375,0
2018-02-10,Пермь,-14.5375,761.175,0.375,Пожар 
2018-02-10,Усть-Черная ,-12.95,759.6125,0.625,0
2018-02-10,Чайковский,-15.425,768.1125,0.125,0
2018-02-10,Чердынь,-15.5,758.0125,0.75,0
2018-02-10,Чермоз,-18.1,766.3,0.375,Пожар 
2018-02-10,Чернушка,-15.0,762.975,1.625,0
2018-02-11,Березники,-14.2625,757.8,0.5,Пожар 
2018-02-11,Бисер,-12.55,730.4875,2.875,0
2018-02-11,Верещагино,-11.825,751.0125,1.5,Пожар 
2018-02-11,Гайны,-15.0125,755.9375,1.375,0
2018-02-11,Губаха,-15.4375,747.3875,0.25,0
2018-02-11,Добрянка,-15.9875,759.65,0.125,0
2018-02-11,Коса,-14.2875,757.0125,0.5,0
2018-02-11,Кочево,-14.7375,757.3249999999999,0.75,0
2018-02-11,Кудымкар,-15.1,756.8249999999999,0.5,0
2018-02-11,Кунгур,-15.0875,759.75,0.75,0
2018-02-11,Лысьва,-13.575,752.875,0.625,Пожар 
2018-02-11,Ножовка,-13.275,761.0,1.125,0
2018-02-11,Октябрьский,-10.025,740.625,2.0,0
2018-02-11,Оса,-17.1625,764.55,0.375,0
2018-02-11,Оханск,-12.2375,758.2125,2.375,0
2018-02-11,Пермь,-13.125,757.775,0.75,Пожар 
2018-02-11,Усть-Черная ,-12.9,756.8625,1.0,0
2018-02-11,Чайковский,-13.1125,764.025,0.75,0
2018-02-11,Чердынь,-14.1625,755.25,0.875,0
2018-02-11,Чермоз,-17.975,763.1125,0.125,0
2018-02-11,Чернушка,-12.225,758.7875,1.75,0
2018-02-12,Березники,-13.3625,756.075,0.875,0
2018-02-12,Бисер,-13.525,728.4,3.5,0
2018-02-12,Верещагино,-12.7125,749.125,2.125,Пожар 
2018-02-12,Гайны,-14.775,754.2125,0.75,0
2018-02-12,Губаха,-14.95,745.4875,0.5,0
2018-02-12,Добрянка,-17.071428571428573,757.7428571428571,0.7142857142857143,0
2018-02-12,Коса,-14.0,755.325,0.875,0
2018-02-12,Кочево,-15.975,755.6875,0.5,0
2018-02-12,Кудымкар,-16.3,755.1125,0.25,Пожар 
2018-02-12,Кунгур,-14.6875,757.625,0.5,0
2018-02-12,Лысьва,-11.4,750.85,1.25,Пожар 
2018-02-12,Ножовка,-11.15,758.75,2.25,0
2018-02-12,Октябрьский,-9.4875,738.2875,2.375,0
2018-02-12,Оса,-15.4875,762.325,1.0,0
2018-02-12,Оханск,-12.425,756.225,2.5,0
2018-02-12,Пермь,-14.5625,755.875,0.875,0
2018-02-12,Усть-Черная ,-14.65,755.3625,0.75,0
2018-02-12,Чайковский,-12.6,761.7375,1.0,0
2018-02-12,Чердынь,-14.7375,753.575,1.25,0
2018-02-12,Чермоз,-17.625,761.35,0.375,0
2018-02-12,Чернушка,-9.3875,756.4,2.625,0
2018-02-13,Березники,-15.675,755.95,0.75,Пожар 
2018-02-13,Бисер,-14.175,727.8125,2.375,0
2018-02-13,Верещагино,-14.6125,749.5875,1.5,0
2018-02-13,Гайны,-15.4125,754.55,0.25,0
2018-02-13,Губаха,-16.6125,745.25,0.5,Пожар 
2018-02-13,Добрянка,-18.95,757.95,0.375,0
2018-02-13,Коса,-14.65,755.575,1.0,0
2018-02-13,Кочево,-16.5625,756.0125,0.625,0
2018-02-13,Кудымкар,-16.425,755.3625,0.75,0
2018-02-13,Кунгур,-14.5875,757.825,0.875,0
2018-02-13,Лысьва,-13.775,750.675,0.875,0
2018-02-13,Ножовка,-11.9625,759.4125,1.75,Пожар 
2018-02-13,Октябрьский,-11.275,738.6375,1.75,0
2018-02-13,Оса,-14.533333333333331,763.0666666666666,1.1666666666666667,0
2018-02-13,Оханск,-13.5125,756.625,2.625,0
2018-02-13,Пермь,-15.3625,756.0375,1.0,Пожар 
2018-02-13,Усть-Черная ,-15.125,755.925,0.5,0
2018-02-13,Чайковский,-12.5875,762.575,1.0,0
2018-02-13,Чердынь,-13.4375,753.35,0.875,0
2018-02-13,Чермоз,-20.8,761.4875,0.0,0
2018-02-13,Чернушка,-10.65,757.075,2.375,0
2018-02-14,Березники,-12.9,756.6857142857143,0.8571428571428571,Пожар 
2018-02-14,Бисер,-12.15,727.9625,1.625,0
2018-02-14,Верещагино,-12.5625,751.425,1.875,0
2018-02-14,Гайны,-10.3125,755.225,2.375,0
2018-02-14,Губаха,-13.55714285714286,746.0,0.4285714285714285,0
2018-02-14,Добрянка,-15.8,759.0285714285714,0.5714285714285714,0
2018-02-14,Коса,-11.985714285714286,756.2142857142857,3.0,0
2018-02-14,Кочево,-14.37142857142857,757.0571428571428,0.8571428571428571,0
2018-02-14,Кудымкар,-12.9,756.675,1.5,Пожар 
2018-02-14,Кунгур,-18.31428571428572,759.4857142857143,0.2857142857142857,Пожар 
2018-02-14,Лысьва,-15.957142857142856,751.6142857142858,0.7142857142857143,Пожар 
2018-02-14,Ножовка,-16.3125,762.0625,0.5,0
2018-02-14,Октябрьский,-15.242857142857144,740.8285714285714,0.8571428571428571,0
2018-02-14,Оса,-19.142857142857142,765.2714285714285,0.1428571428571428,0
2018-02-14,Оханск,-12.75,758.55,1.25,0
2018-02-14,Пермь,-13.8625,757.4625,0.5,0
2018-02-14,Усть-Черная ,-11.8,756.9285714285714,1.4285714285714286,0
2018-02-14,Чайковский,-13.957142857142856,765.4,0.1428571428571428,0
2018-02-14,Чердынь,-9.575,753.5875,2.5,0
2018-02-14,Чермоз,-17.866666666666667,762.3666666666667,0.5,0
2018-02-14,Чернушка,-14.35,759.75,1.875,0
2018-02-15,Березники,-9.1,758.7857142857143,1.0,0
2018-02-15,Бисер,-8.675,730.0,2.75,0
2018-02-15,Верещагино,-7.9125,753.9,2.625,0
2018-02-15,Гайны,-8.925,757.3,2.25,0
2018-02-15,Губаха,-9.966666666666669,748.4833333333332,0.5,0
2018-02-15,Добрянка,-10.083333333333334,761.4499999999999,0.5,0
2018-02-15,Коса,-7.071428571428571,758.4,2.857142857142857,0
2018-02-15,Кочево,-7.528571428571429,759.3142857142857,2.0,0
2018-02-15,Кудымкар,-7.8125,758.7,1.75,Пожар 
2018-02-15,Кунгур,-8.342857142857143,762.1142857142858,1.7142857142857142,Пожар 
2018-02-15,Лысьва,-8.028571428571428,754.1142857142858,1.7142857142857142,0
2018-02-15,Ножовка,-10.3875,765.05,1.625,0
2018-02-15,Октябрьский,-7.814285714285715,744.4142857142857,1.4285714285714286,0
2018-02-15,Оса,-9.46,768.5600000000001,1.4,0
2018-02-15,Оханск,-8.7875,761.075,1.5,0
2018-02-15,Пермь,-8.0875,759.75,1.125,Пожар 
2018-02-15,Усть-Черная ,-9.414285714285716,759.4857142857143,1.7142857142857142,0
2018-02-15,Чайковский,-6.857142857142857,768.8571428571429,1.5714285714285714,0
2018-02-15,Чердынь,-9.1625,755.5,2.5,0
2018-02-15,Чермоз,-9.642857142857142,764.5857142857143,1.4285714285714286,0
2018-02-15,Чернушка,-8.65,762.95,2.0,0
2018-02-16,Березники,-13.87142857142857,761.4285714285714,0.7142857142857143,Пожар 
2018-02-16,Бисер,-9.5875,733.3375,2.375,0
2018-02-16,Верещагино,-9.9,756.55,1.875,0
2018-02-16,Гайны,-10.725,758.925,2.375,0
2018-02-16,Губаха,-13.414285714285716,751.2142857142857,0.2857142857142857,0
2018-02-16,Добрянка,-11.775,764.225,0.5,0
2018-02-16,Коса,-10.0625,760.225,2.375,0
2018-02-16,Кочево,-10.875,761.025,1.875,0
2018-02-16,Кудымкар,-11.3625,761.025,1.375,0
2018-02-16,Кунгур,-13.325,765.3875,0.375,0
2018-02-16,Лысьва,-11.7125,757.3875,0.5,0
2018-02-16,Ножовка,-12.35,768.0875,1.25,0
2018-02-16,Октябрьский,-11.125,747.725,1.375,0
2018-02-16,Оса,-14.916666666666666,771.5166666666668,0.1666666666666666,0
2018-02-16,Оханск,-11.525,764.1625,1.875,0
2018-02-16,Пермь,-10.225,762.9375,1.375,Пожар 
2018-02-16,Усть-Черная ,-11.875,760.1125,1.875,0
2018-02-16,Чайковский,-8.775,771.6125,1.5,0
2018-02-16,Чердынь,-12.5,757.875,2.0,0
2018-02-16,Чермоз,-13.2375,767.3875,0.875,0
2018-02-16,Чернушка,-12.075,766.5125,1.375,Пожар 
2018-02-17,Березники,-9.0375,758.6375,3.125,Пожар 
2018-02-17,Бисер,-10.5125,732.3125,3.75,0
2018-02-17,Верещагино,-8.5875,754.2125,3.375,0
2018-02-17,Гайны,-7.575,755.0125,3.5,0
2018-02-17,Губаха,-10.35,749.3,1.5,0
2018-02-17,Добрянка,-7.333333333333333,761.8000000000001,2.5,0
2018-02-17,Коса,-7.675,756.5625,3.125,0
2018-02-17,Кочево,-7.0375,757.475,2.125,0
2018-02-17,Кудымкар,-7.5,757.9875,2.5,0
2018-02-17,Кунгур,-9.975,764.475,2.25,0
2018-02-17,Лысьва,-9.4625,756.2125,2.75,Пожар 
2018-02-17,Ножовка,-10.2125,766.6125,1.5,0
2018-02-17,Октябрьский,-10.3875,747.6875,2.25,0
2018-02-17,Оса,-11.8375,769.8125,1.25,Пожар 
2018-02-17,Оханск,-9.825,762.4,3.125,0
2018-02-17,Пермь,-7.725,761.275,2.5,Пожар 
2018-02-17,Усть-Черная ,-7.449999999999999,756.0,2.625,0
2018-02-17,Чайковский,-8.0625,770.075,2.125,0
2018-02-17,Чердынь,-9.65,754.325,3.375,0
2018-02-17,Чермоз,-10.883333333333333,765.35,1.3333333333333333,0
2018-02-17,Чернушка,-12.5125,766.15,1.75,0
2018-02-18,Березники,-6.92,756.4,3.0,Пожар 
2018-02-18,Бисер,-8.9875,730.25,3.0,0
2018-02-18,Верещагино,-8.0375,751.4625,3.25,Пожар 
2018-02-18,Гайны,-6.6125,752.475,3.625,0
2018-02-18,Губаха,-7.859999999999999,747.12,1.2,0
2018-02-18,Добрянка,-7.460000000000001,759.9,2.2,0
2018-02-18,Коса,-7.0,754.36,3.0,0
2018-02-18,Кочево,-7.26,755.24,1.8,0
2018-02-18,Кудымкар,-6.9125,755.35,2.25,Пожар 
2018-02-18,Кунгур,-9.283333333333331,761.9166666666666,2.5,Пожар 
2018-02-18,Лысьва,-8.440000000000001,754.0200000000001,2.8,0
2018-02-18,Ножовка,-8.9125,763.4875,1.0,0
2018-02-18,Октябрьский,-11.26,745.1600000000001,1.6,0
2018-02-18,Оса,-9.8,766.6,1.6666666666666667,0
2018-02-18,Оханск,-8.3625,759.6125,3.0,0
2018-02-18,Пермь,-6.65,758.6125,2.375,0
2018-02-18,Усть-Черная ,-7.94,753.64,2.4,0
2018-02-18,Чайковский,-8.4,766.92,1.8,0
2018-02-18,Чердынь,-6.475,751.675,4.125,Пожар 
2018-02-18,Чермоз,-8.450000000000001,762.5166666666668,2.1666666666666665,0
2018-02-18,Чернушка,-12.2375,763.0625,1.5,0
2018-02-19,Березники,-7.971428571428571,751.842857142857,2.857142857142857,0
2018-02-19,Бисер,-9.8125,726.4625,2.625,0
2018-02-19,Верещагино,-8.575,745.875,3.625,0
2018-02-19,Гайны,-8.15,748.4125,2.375,0
2018-02-19,Губаха,-8.542857142857143,742.342857142857,1.2857142857142858,0
